record_type,model_id,baseline_model,resize,mode,metric,n,mean,sample_sd,complete,seed,epoch,value
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.0002274896920323372
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,69.88
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,69.87
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,-0.01
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9999
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,1
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.00390625
checkpoint_parity_run,mn_l2,generic_vs_fast,160,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.0002100451271533966
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,66.7
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,66.7
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,1.0
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,0
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00024253167378902434
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,66.27
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,66.28
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.01
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,0.9997
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,3
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.00023868815940618514
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,66.15
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,66.15
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9999
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,1
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,160,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00024269107222557067
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,69.92
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,69.92
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,1.0
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,0
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.009765625
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00021096250903606415
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,69.92
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,69.92
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,1.0
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,0
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.00021810722804069518
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,69.14
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,69.16
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.02
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9998
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,2
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,192,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.0002136106181740761
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,69.75
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,69.75
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,0.9998
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,2
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.0002362904350757599
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,67.84
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,67.82
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,-0.02
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,0.9998
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,2
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.00390625
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.00024593846434354784
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,68.51
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,68.52
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.01
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9999
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,1
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,192,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00023193164455890655
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,70.51
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,70.51
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,1.0
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,0
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00021514402395486832
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,70.19
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,70.18
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,-0.01
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,0.9999
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,1
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.000216988812148571
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,69.66
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,69.66
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9998
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,2
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,224,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00022028434216976166
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,69.87
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,69.85
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,-0.02
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,0.9998
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,2
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.021728515625
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00023412743294239045
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,69.71
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,69.71
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,1.0
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,0
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.00390625
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.00022731742531061173
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,69.53
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,69.53
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,1.0
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,0
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0556640625
checkpoint_parity_run,mn_l4,generic_vs_fast,224,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00023398251241445541
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,70.12
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,70.12
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,0.9998
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,2
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.00390625
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00022189906805753707
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,70.99
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,70.99
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,0.9999
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,1
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.00390625
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.0002214697055220604
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,70.04
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,70.04
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,1.0
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,0
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,256,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00022050484186410905
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,68.3
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,68.31
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.01
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,0.9999
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,1
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00023081389617919922
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,69.44
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,69.44
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,1.0
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,0
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.0002305120260119438
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,68.65
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,68.64
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,-0.01
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9999
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,1
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,256,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00023296352595090865
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,70.8
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,70.8
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,1.0
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,0
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00023619572114944457
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,70.45
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,70.45
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.0
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,0.9999
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,1
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.0002295630668401718
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,70.98
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,70.97
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,-0.01
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9998
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,2
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l2,generic_vs_fast,320,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00022607073950767518
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,generic_top1,10000,,,True,42,199,67.09
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,fast_top1,10000,,,True,42,199,67.08
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,42,199,-0.01
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,42,199,0.9998
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,42,199,2
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,42,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,42,199,0.00022831397533416747
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,generic_top1,10000,,,True,43,199,67.7
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,fast_top1,10000,,,True,43,199,67.7
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,43,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,43,199,0.9998
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,43,199,2
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,43,199,0.00390625
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,43,199,0.00022123342353105546
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,generic_top1,10000,,,True,44,199,67.03
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,fast_top1,10000,,,True,44,199,67.03
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,top1_delta_pp,10000,,,True,44,199,0.0
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_agreement,10000,,,True,44,199,0.9998
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,argmax_mismatch_count,10000,,,True,44,199,2
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,max_abs_logit_diff,10000,,,True,44,199,0.0078125
checkpoint_parity_run,mn_l4,generic_vs_fast,320,epoch199_ema_full_cifar100,mean_abs_logit_diff,10000,,,True,44,199,0.00022648409307003022
appendix_best_only,deit_s8,,160,,best_ema_top1_not_primary,1,,,True,42,198,66.69
appendix_best_only,deit_s8,,160,,best_ema_top1_not_primary,1,,,True,43,199,66.94
appendix_best_only,deit_s8,,160,,best_ema_top1_not_primary,1,,,True,44,199,67.09
appendix_best_only,mn_l2,,160,,best_ema_top1_not_primary,1,,,True,42,199,68.79
appendix_best_only,mn_l2,,160,,best_ema_top1_not_primary,1,,,True,43,199,68.26
appendix_best_only,mn_l2,,160,,best_ema_top1_not_primary,1,,,True,44,199,69.89
appendix_best_only,mn_l4,,160,,best_ema_top1_not_primary,1,,,True,42,196,66.75
appendix_best_only,mn_l4,,160,,best_ema_top1_not_primary,1,,,True,43,198,66.29
appendix_best_only,mn_l4,,160,,best_ema_top1_not_primary,1,,,True,44,197,66.18
appendix_best_only,deit_s8,,192,,best_ema_top1_not_primary,1,,,True,42,199,65.65
